age,credit_amount,treatment,default,pd_baseline
31,15579,1,0,0.11710103310432766
56,18625,1,0,0.154957160474601
47,2064,1,0,0.10361270113319726
34,17128,0,0,0.10098779802060266
32,16563,1,0,0.11594926173864699
30,17467,0,0,0.13680894569240235
52,5854,0,0,0.15365895897124687
52,11790,1,0,0.08139031131662311
49,1880,0,0,0.09521352484878216
40,1687,1,0,0.05335227424966763
43,11994,0,0,0.02876879441395148
60,19432,1,0,0.14603659867439572
45,4922,0,0,0.09514902523709727
48,15910,0,0,0.1542008115489115
30,2057,0,0,0.18178078684053367
41,1760,0,0,0.04502220578639258
21,12386,1,0,0.02491628904559782
41,5938,1,0,0.06261264200067634
56,2421,1,0,0.0386626211076038
50,18340,1,0,0.21569299621905788
60,17800,1,0,0.08100842492814514
35,780,1,0,0.30187241052556485
55,19400,1,0,0.1201253059034377
53,857,0,0,0.11940853929664498
52,14894,0,0,0.12110813453946909
56,15786,1,0,0.011984991237658803
41,6109,1,0,0.003236813790606138
36,3150,0,0,0.03750624115043425
46,11469,1,0,0.08812587415885816
37,17775,0,0,0.08551424282260894
51,1112,0,0,0.040314391026795536
59,17096,1,0,0.1120553389881587
22,12617,0,0,0.061262346377202716
48,19741,0,0,0.021253509908124885
39,5644,0,0,0.0607285245805722
25,13071,0,0,0.041433763706665315
30,9372,1,0,0.09074995613905051
57,12874,0,0,0.03893319924105682
37,3987,1,0,0.18168480498257705
24,10207,0,0,0.11360282648649021
53,19737,0,0,0.05157333820680601
31,16958,1,0,0.024440127432408445
36,4544,1,0,0.0724369331146895
29,1649,0,0,0.03762127363800586
53,8630,1,0,0.09374206376666755
61,4961,0,0,0.02323318430863235
63,5464,1,1,0.13957086156811976
24,4056,1,0,0.16713464459619992
61,11060,0,0,0.047725601931737235
48,2325,0,0,0.03152384236340872
57,18154,1,0,0.026438857040608384
24,1093,1,0,0.13211505756270128
58,3686,1,0,0.014110230612894532
35,11457,1,0,0.06677928796981016
38,3245,1,0,0.018568855835800556
60,10327,1,0,0.014955199170692273
53,1944,0,0,0.0034587416920152407
43,17464,1,0,0.11203094082729913
50,11992,0,0,0.03593212790326566
36,6420,1,0,0.03422034324200416
64,12240,1,0,0.10970856071359389
24,11046,1,0,0.09288717540574297
46,16517,1,0,0.11803902663532091
22,14666,0,0,0.05674074359336971
39,16801,0,0,0.1090576392030159
43,17342,0,0,0.15521477491775965
57,2487,0,0,0.12976656080357338
62,15499,0,0,0.11973119347495188
53,18255,0,0,0.03199070485357568
63,4368,0,0,0.09544248574603616
26,16672,1,0,0.08422111310386324
44,12399,0,0,0.05082250144226308
47,13121,0,0,0.039424425913497665
24,14406,1,0,0.09264212100569567
47,7267,0,0,0.04968814894389522
22,18009,0,0,0.1410269011554932
48,15038,1,0,0.06394255851535485
30,9052,0,0,0.14827471595568287
62,12603,0,0,0.029950013703703482
35,19103,1,0,0.14430006352631997
47,7384,1,0,0.15337506617106972
47,17918,1,0,0.22741026710227308
59,758,0,0,0.0528579680664946
35,15977,0,0,0.1615848834954109
36,12052,0,0,0.15537663106048663
51,14345,1,0,0.08555184278190099
23,11741,1,0,0.05425906251203392
45,9835,0,0,0.12081918546214725
37,3514,0,0,0.059561422373261924
64,5236,0,0,0.20738492717582613
44,18173,0,0,0.04057711174717763
54,8429,0,0,0.14353956687475977
57,3605,0,0,0.0359105675018686
27,3010,0,0,0.10120922650911965
48,6098,1,0,0.10511018667937415
50,14768,1,0,0.10924176312293508
40,7753,1,0,0.1032709434939538
29,8891,1,0,0.14016241116710712
41,13817,1,1,0.23710849526194377
23,12303,1,0,0.02932126456357741
64,2091,1,0,0.16145226329419712
24,8131,1,0,0.01526015041055258
27,14196,0,0,0.03025753946815253
27,14331,1,0,0.04374650835754379
30,8582,0,0,0.05665600792387374
29,4682,0,0,0.11773414816592186
48,4067,1,0,0.045711645673913774
25,2255,1,0,0.06494168939041088
51,2685,1,0,0.17335108179477215
38,19414,0,0,0.11434728356672706
38,8540,0,0,0.06725724744467912
43,6751,0,0,0.07480970784976902
22,9196,0,0,0.029135207969931118
43,10590,0,0,0.09067398647250505
43,3177,0,0,0.011082510327110872
53,18133,1,0,0.005069747697775592
27,9908,1,0,0.08300049977303721
23,11467,1,0,0.07703568131763824
23,10297,0,0,0.0026928950000801055
63,18781,1,0,0.04691703288949736
36,19629,1,0,0.1296096980974956
31,2953,0,0,0.1695243292960438
26,14409,0,0,0.07535572150635561
32,3682,1,1,0.11448857158576607
40,737,1,0,0.07519738729514798
63,11265,0,0,0.07773602124751298
54,9798,0,0,0.018093199726355143
58,10096,1,0,0.11219935793745198
23,921,1,0,0.05963242163106916
46,13050,1,0,0.15581146193014997
42,10468,0,0,0.22540208967296824
29,1633,1,0,0.073568074019542
42,7089,0,0,0.18719372152634975
46,3132,0,0,0.1212211919222773
21,18118,0,0,0.019042587118935955
64,14973,1,1,0.11944981025955935
53,10119,1,0,0.06284702805235563
61,2197,1,0,0.16707283965133995
24,17073,1,0,0.013955617807170013
23,7420,1,0,0.011339075171974468
62,11885,0,0,0.03512478052452628
62,14542,0,0,0.025075660784234143
49,8232,0,1,0.12675412933163205
29,19457,0,1,0.11444994830729442
33,4979,0,0,0.052928065054309956
55,7195,1,0,0.12540740048940155
61,4071,0,0,0.02020161664821783
50,7197,0,0,0.20901234541523508
38,15993,1,0,0.1443032576552178
57,9694,1,0,0.14404198349143274
32,17718,0,0,0.06925611772656654
26,17863,1,0,0.009197527034892619
37,6819,1,0,0.06209371868770208
41,16005,1,1,0.05583462253635398
47,10144,1,0,0.10008864007304892
51,8758,1,1,0.13414782280470208
52,6106,1,0,0.19302608758606926
29,1797,1,0,0.0530750113413761
50,9378,1,0,0.08859769763586231
22,13530,1,0,0.02415688172602599
61,17455,0,0,0.0486819630635601
40,8532,1,0,0.12091081614977686
63,3190,0,0,0.0069110407158076165
59,9641,0,0,0.2712233109102077
29,6183,0,0,0.13244918472421519
25,18419,0,0,0.07748282981394897
61,14057,0,0,0.08415078581491921
42,18158,0,0,0.07936688436242109
25,6557,0,0,0.05743890743083972
47,9184,0,0,0.017512361348647063
63,2082,1,0,0.09365503970349932
47,3134,0,0,0.1320086010815131
32,7800,0,0,0.03457181474907228
35,8240,1,0,0.05182523412293944
32,13689,1,0,0.08266625633513039
44,4699,0,0,0.12486519433895749
39,19688,0,0,0.09586250472728346
36,15717,1,0,0.003853540806165773
28,17896,0,0,0.031011406520845174
22,6479,1,0,0.07481036624360922
57,11456,0,0,0.05645833488685697
56,10593,0,0,0.12162013579085122
26,15657,0,0,0.1351646031989987
31,17036,1,0,0.15527783285302849
40,11642,0,0,0.05782676956973053
47,19502,1,0,0.09660657006565042
60,10130,1,0,0.09418554274978255
51,5850,0,1,0.11286764876526531
48,3827,1,1,0.08437388188625551
53,7857,1,0,0.04873427363220878
47,6197,0,0,0.014292125693928725
61,4405,0,0,0.025380279378575295
64,9316,0,0,0.013327368329944777
40,5598,0,0,0.1370235858671017
21,19719,1,0,0.1994198954980792
64,6442,0,0,0.14162036635379283
35,12366,0,0,0.03824500177558828
32,15169,1,0,0.13666319170332725
26,18925,0,0,0.1091510491306636
54,13894,0,0,0.12221986353225285
29,5544,1,0,0.15360334853154708
63,11342,1,0,0.06259553040036825
30,1844,1,0,0.026311893964413347
24,5772,1,0,0.06045306507440823
48,19578,0,0,0.08717054585722449
30,596,1,0,0.06174202756250992
32,6927,1,0,0.052449558762691584
25,1542,1,0,0.1323833962357047
50,10938,0,0,0.016291755027091587
30,15147,0,0,0.06983968276633547
53,1887,1,0,0.15604973818296336
32,3011,1,0,0.18713934935013488
38,17277,0,0,0.08248812261766333
42,5940,0,0,0.044959250099576305
44,513,1,0,0.056090313752228824
57,2412,1,0,0.004028552884676622
26,18167,1,0,0.02181031081875254
31,18505,0,0,0.11965821149560639
54,3724,0,0,0.12756772929527496
58,5965,1,0,0.04124081783990384
39,4077,1,0,0.07552661940465921
21,10090,0,0,0.08093097118197194
57,16603,0,0,0.0036343888621712755
47,15310,1,0,0.08646250977768491
44,8031,1,0,0.14528766115113048
38,14059,1,0,0.10975388518532384
51,5492,0,0,0.20380900952910397
33,18227,0,1,0.06846748102072939
36,12130,0,0,0.1132565383631681
54,18384,1,0,0.0882403617677173
37,5461,1,0,0.08015208877605344
62,19028,1,0,0.03387561240962587
40,6087,0,0,0.0698170974381946
45,13844,0,0,0.15223258331633813
48,1388,0,0,0.19340937726759005
51,4995,1,0,0.06510214366793769
43,11018,1,0,0.2220755652921618
36,10337,0,0,0.06914784424509628
56,3023,1,0,0.0725694580718555
52,694,0,0,0.055725887065671366
23,16823,0,0,0.03442188859519241
48,5267,1,0,0.20189725214891976
60,15144,0,0,0.07393629160355104
45,3877,1,0,0.03561489709556907
61,6066,1,1,0.2161364647733873
38,825,1,0,0.06259604362424336
31,10908,1,0,0.06283793052625232
42,10580,1,0,0.014304888978836776
25,11758,1,0,0.16704146222121533
23,15097,1,0,0.12415318005135563
46,13495,1,0,0.14244490005464894
22,4447,0,0,0.12682192792723085
23,8668,1,0,0.06340406259536839
41,1987,1,0,0.05949906098684845
31,13224,0,0,0.06654425300390937
28,8229,1,0,0.08505350091042861
43,3803,0,0,0.1140146862013339
35,17618,0,0,0.09497835484319732
48,9684,1,0,0.09675798402363113
39,1524,0,0,0.03280026341297879
29,2333,0,0,0.017003728717459015
51,6185,1,0,0.12018672628588443
62,18850,0,0,0.17446274892879776
52,2417,0,0,0.1163673472561381
28,8327,0,0,0.07768245607446193
45,8251,0,0,0.10181481938575963
27,12540,1,0,0.1716172746359841
22,12180,1,0,0.13929362475076904
28,10051,1,0,0.05254026895207193
56,16232,1,1,0.059139045695033005
61,1022,1,0,0.10083634268116683
47,8170,0,0,0.14826002133354602
59,1722,0,0,0.12673275516316337
39,6369,1,0,0.10760560865206192
22,5658,1,0,0.09737672381281869
60,17732,1,0,0.039826331996551514
52,13661,0,0,0.17276239176859645
49,5175,0,0,0.017931964901993912
24,13007,1,0,0.2363586950351149
63,16731,0,0,0.11739995022021374
24,4164,1,0,0.11671137344808176
21,11508,1,0,0.1765000900733169
24,10027,0,0,0.2385761738816835
62,18326,0,0,0.05933418362173566
57,7657,1,1,0.07510100772348964
25,13732,1,0,0.17022432874721702
39,11586,0,0,0.14504577467869917
44,6798,0,0,0.1281734169732916
45,7026,0,0,0.028967020235604633
29,17307,0,0,0.1239455784263388
22,17975,1,0,0.014930048521696375
22,5575,1,0,0.01693341494750025
60,9712,1,1,0.13108621986884106
48,3282,1,0,0.09019173765030675
64,8818,1,0,0.11260087547975318
58,17417,0,0,0.11044332262049215
31,14214,0,0,0.2506808616359404
24,9973,1,0,0.06581054472271768
49,15723,0,0,0.07785234932911904
30,11278,0,0,0.17085687172158392
50,9032,0,0,0.019821942701016206
63,831,1,0,0.07800290139268641
63,2624,1,0,0.06380190198592117
32,11004,1,0,0.05198343050528368
42,2159,1,0,0.07481358940001531
52,725,1,0,0.05743005772193526
31,6874,1,0,0.024854826362708953
45,11342,0,0,0.020266984534139405
36,14785,0,0,0.0701567584650844
46,19331,0,1,0.28276569161448034
49,13245,1,0,0.05624727524087951
59,19515,0,1,0.1151840785481684
41,6110,1,0,0.09691314876507862
33,13324,1,0,0.04547952711543338
24,585,0,0,0.1716991137152378
51,3149,0,0,0.09119459903285458
56,13032,0,1,0.09216190532714726
39,6658,1,0,0.1243779122235321
59,11505,1,0,0.08388606494087865
41,18884,1,1,0.23876876362481803
42,15563,0,0,0.09891567847495683
23,7360,0,0,0.16426702443434796
44,13880,1,0,0.16487291435009419
47,18509,1,0,0.21789934252734097
42,5314,0,0,0.010954201680835975
44,11321,1,1,0.10317907341578944
44,14791,0,0,0.07012223912618196
51,13352,0,0,0.003544827695062803
25,9984,1,0,0.02275754667501733
44,8943,0,0,0.02815688492691654
40,11708,0,0,0.027915159957895758
36,10181,1,0,0.09950038386003411
40,7461,1,0,0.05430792716524869
50,17551,0,0,0.11909250749724681
64,15916,0,0,0.08311438356482241
30,13003,1,0,0.05947441716484449
23,4323,0,0,0.09537263597322133
36,10527,0,0,0.10825246231541827
34,4488,0,0,0.05551537597135261
24,3672,0,0,0.13121180733578094
42,5129,1,0,0.07639371897541274
43,3571,0,0,0.08993072611181371
58,15896,0,0,0.08239794170920181
51,10523,1,0,0.08183290148200273
41,14698,0,0,0.1247128964160557
49,19541,0,0,0.062048649373263445
33,5756,0,0,0.06810054072808286
27,4304,0,0,0.08205057773215267
44,3305,1,0,0.14734409018556785
42,862,1,0,0.025504951179320307
34,1049,0,0,0.1536897045251361
60,12106,0,0,0.12025218369712132
45,13834,1,0,0.03774066595347852
45,6202,0,0,0.022894869211866693
51,11008,0,0,0.07071766355141755
33,4532,1,0,0.10797990003335309
44,14195,0,0,0.07994134942019948
60,14362,1,0,0.03229065247563053
47,14310,0,0,0.10112128095022832
58,10483,1,0,0.13424393699433732
22,16973,0,0,0.013476362681600653
52,2128,0,0,0.05606905472333143
49,8611,1,0,0.07381898020649097
60,1734,1,0,0.038970897277710796
63,16631,1,0,0.0829727539636394
27,1935,1,0,0.24239078901166197
42,8997,1,0,0.24760932390131837
62,4126,1,0,0.13109618910132265
56,14302,1,0,0.08329918805650614
25,8345,1,0,0.169692247820284
45,11247,1,0,0.09877538111706892
36,19263,0,0,0.08431055614491949
51,18467,0,0,0.008978405934325032
43,8856,0,0,0.1282270057840246
34,7717,0,0,0.038922787180971766
39,6333,0,0,0.17044132937634957
63,13951,1,0,0.042209582960871087
37,19897,0,0,0.059343762652012126
30,12162,1,0,0.03007882994136123
25,11520,1,0,0.03148301114154261
28,19974,1,0,0.08060284355951662
23,4207,1,1,0.17647220043615783
23,2006,1,0,0.015520273243785071
44,2350,1,0,0.08058979753997002
44,12163,0,0,0.10311211082565448
56,17978,1,0,0.061681137192570054
48,5032,1,0,0.11483848778416675
29,14619,0,0,0.11985081310440864
49,17741,1,0,0.04307911845221211
40,18371,0,0,0.020622285022885423
28,15992,1,0,0.08213234605359009
49,7662,1,0,0.16911228135715362
49,13405,1,0,0.016655837862989763
39,11320,0,0,0.03606396641450047
28,9866,0,0,0.07540976886376705
22,14307,1,0,0.08472777720710356
54,13785,1,0,0.023973422625463984
27,16264,1,0,0.14659796717185505
33,11309,0,0,0.03545700214617945
50,13341,1,0,0.01786537015803631
39,6102,0,0,0.037085714143794184
57,9729,1,0,0.0693823471620336
37,16478,1,0,0.10999386473558767
60,15546,0,0,0.17005848838276758
37,10495,1,0,0.16565390368344743
24,11554,1,0,0.10061932990992842
52,5513,1,0,0.09295110950810853
50,7966,0,0,0.09962659294644682
64,13454,0,0,0.08405789402974541
25,2753,1,0,0.05339602803442638
44,863,0,0,0.00803297315910772
52,12197,1,0,0.20046756918684486
38,14541,0,0,0.043538830627356744
32,19624,0,0,0.10704993354126609
33,9671,1,0,0.07305814913937916
21,2903,1,0,0.0736301732010056
48,12869,1,0,0.06185157116566463
55,6505,1,0,0.078127923746482
40,3565,1,0,0.1951741564706114
22,12612,0,0,0.08027138241058408
55,14505,0,0,0.11163920864871776
60,1572,1,0,0.02469691289050052
47,14603,1,0,0.23583405037597338
24,11698,0,0,0.11664952251612393
39,14961,0,0,0.11515187773417511
46,12784,0,0,0.08241682689250258
62,9610,1,0,0.3418678293753453
42,7015,1,0,0.12021493168534512
21,12989,1,0,0.05358506480467085
51,4391,1,0,0.036223455203156674
51,11210,0,0,0.010104927064131497
31,15182,0,0,0.13979936889295877
39,5045,0,0,0.05221262293992931
22,2165,0,1,0.131447038966276
26,948,1,0,0.1901629940558244
34,11320,0,0,0.06635849116052685
25,8564,0,1,0.021426083054351425
33,13256,1,1,0.2662389409983229
49,16390,0,0,0.07722475680077664
37,19589,1,0,0.17858304565123562
27,6783,1,0,0.0570760202771682
48,2691,0,0,0.03067744392382166
58,15105,0,0,0.13026015612802178
46,873,1,0,0.09311352691434673
34,12973,1,0,0.11524882618055886
56,5864,0,0,0.04515522923918434
36,7388,0,0,0.03568567460510868
21,2915,0,0,0.2287562483379898
50,511,0,1,0.20272356186899826
52,4282,0,0,0.0731399074996595
30,8904,0,0,0.0182664956196602
37,6230,0,0,0.03281727814036636
21,8160,1,0,0.03824962536715508
41,2679,0,0,0.1532274167765967
40,3205,1,0,0.06713744148859013
32,15077,0,0,0.0718225405687969
44,16465,0,0,0.053089627441777996
50,14929,0,0,0.03270827647320792
40,19131,1,0,0.16844184655736513
56,14763,0,0,0.21363834828351952
41,2864,1,0,0.16252888445380437
39,14873,1,0,0.09716497669456413
50,5003,1,0,0.11559788865139654
28,15655,0,0,0.020788723180082038
58,12833,1,0,0.05633643076259448
47,17014,1,0,0.04140873003174869
37,19041,1,0,0.0870536476500134
31,13927,1,0,0.07533914150740442
55,18712,1,0,0.10820007178330793
21,11036,1,0,0.06302853861772355
23,18661,1,0,0.013835184970020373
47,2235,0,0,0.06858556499649127
42,9082,1,0,0.029957446737128562
28,15373,1,0,0.07283704357865088
37,19725,0,0,0.12392827470385358
55,17447,1,0,0.06778477196910618
41,7610,0,0,0.10038936035673404
44,12744,1,0,0.0479226412395779
25,2190,1,0,0.018825985268145492
52,2760,1,0,0.05593338152769581
27,14236,0,0,0.030139269020310656
31,6603,0,0,0.04132823893028516
33,11345,0,0,0.03300969640005256
39,4523,0,0,0.13065706429446222
33,16089,1,0,0.15626326978348098
56,2177,1,0,0.1996646659855028
37,12611,1,0,0.03648618269157513
22,13704,1,0,0.038630298032079444
41,16502,1,1,0.12538067350911367
26,5480,1,0,0.10871473024780767
30,7205,0,0,0.08252433713057426
47,11340,0,0,0.072056795419252
48,6114,0,0,0.14998961264925867
50,14861,0,0,0.05587546531222846
37,15266,0,0,0.083579820005396
57,15235,1,0,0.04895519218908018
23,10205,1,0,0.04349239034664834
37,12742,0,0,0.14865593309801375
31,3998,0,0,0.10270358814351999
22,4353,1,0,0.04761237815883619
45,7812,1,0,0.10465274090306782
23,4533,0,0,0.09578253026935468
47,16112,0,0,0.04678107166366036
58,5524,0,0,0.047930449927288586
56,18516,0,0,0.015214644292916319
50,8513,1,0,0.055004575372514436
31,15326,1,0,0.03395636608888135
49,1985,0,0,0.12122536586910211
45,14503,1,0,0.06377859654569833
42,9387,1,0,0.21112967639356983
41,16327,1,0,0.17220314440356746
27,4028,1,0,0.05678809364969161
58,4410,0,0,0.14438820728323742
57,17322,1,0,0.12816618172674088
53,11801,0,0,0.07507430955098125
45,11463,1,0,0.1331853109118183
26,12086,1,0,0.038220389019288876
48,7476,0,0,0.0501866759943236
63,18945,0,0,0.03559074869549511
26,11309,0,0,0.028078064705658417
36,798,0,0,0.028070703104283168
60,6085,0,0,0.04092963145215295
63,19425,0,0,0.04276924008858918
40,9980,1,0,0.03217001194672507
33,14658,0,0,0.00913388624969582
33,863,1,0,0.057098041751910494
41,937,1,0,0.024755167671780945
35,4488,0,1,0.03554142095289951
45,10616,1,0,0.1595752757743811
24,12384,1,0,0.07499208918227623
23,1860,1,0,0.08239690727528247
21,18376,1,0,0.02788292376291236
52,12266,1,0,0.06442776203933887
61,7353,1,1,0.24349637617538095
25,9306,1,0,0.024086636458640506
61,10363,1,0,0.19496606832909924
28,15562,1,0,0.06250907025099783
23,2310,1,0,0.1269399851805366
33,11798,1,0,0.13636142562980563
33,10696,0,0,0.15603783485785622
63,15834,0,0,0.11688051899329571
25,7520,0,0,0.053148582609689694
63,7691,0,0,0.09308186442569633
58,16243,0,0,0.022894807418526644
42,17209,0,0,0.09007654247836808
50,16558,0,1,0.16281863216452272
44,17392,1,1,0.18328887216917086
61,2497,0,0,0.07432100582495207
30,13281,0,1,0.2741278422964149
63,13916,0,0,0.16311479707699594
39,5642,0,0,0.0277493617801356
62,9342,0,0,0.03966643690989276
64,19832,1,0,0.1838908610485502
58,3215,0,0,0.016403718437271075
55,16445,1,0,0.10970198182183347
40,6699,0,0,0.10833333595675577
51,17107,0,0,0.03354171451509934
31,10925,1,0,0.31964826210224356
33,725,1,0,0.04626909305670166
53,2627,1,0,0.0606413133867633
54,16609,1,0,0.07111285479214086
32,15935,0,0,0.10174712951687725
63,4746,0,1,0.26636421974081353
51,13008,0,0,0.025868861645066195
64,10410,0,0,0.10162797599265468
42,1549,1,0,0.10531805539967248
47,14233,0,0,0.03270662809431617
49,3608,1,0,0.08292769288492889
28,8500,1,0,0.06845259334039137
33,656,0,0,0.022772387042127258
63,5250,0,0,0.15617413939498004
50,18754,1,0,0.16450264696975717
44,10253,1,0,0.09374338174460572
21,14609,1,0,0.057745857773039595
22,6345,0,0,0.08017567731066635
45,1344,0,0,0.016287608763508526
24,12498,0,1,0.1659105187457974
27,5186,0,0,0.02603046918177857
46,2639,1,0,0.06267541404126498
63,10140,0,0,0.12577630217726107
57,8462,0,0,0.1954667294299364
41,2762,0,0,0.1603819331422544
62,12036,0,0,0.11889218481954486
47,9194,1,0,0.14555367769174862
62,19815,1,0,0.08676405946705958
31,2235,1,0,0.09985562488868308
46,10161,1,0,0.11082525217232132
61,15970,0,0,0.18419057064810965
64,8804,1,0,0.13884306057344048
58,4571,0,0,0.04558800776815133
27,19789,1,0,0.2501524140774721
48,6841,0,0,0.03679130967774962
25,18545,1,0,0.033035296744817144
37,16896,0,0,0.18055001896257425
22,13622,0,0,0.1124610003823806
54,15579,0,0,0.09196871533725495
55,11123,0,0,0.08126936499914009
25,13542,0,0,0.1578824632233074
61,5782,1,0,0.11832301100741262
57,1590,1,0,0.05665048283956672
57,12665,1,0,0.21960755538575544
40,16162,1,0,0.19340167060298577
62,16762,0,0,0.06622828130226596
64,15361,0,0,0.14871934755534041
45,19640,1,0,0.09459536991470414
37,12094,1,0,0.13730298391650647
54,3833,0,0,0.020237345242388734
